date,n_avail,win_sec,imb,path_eff,srun,mvol,dur_cv,lvl_act,sh_path,sh_srun,sh_mvol,sh_lvl,nan_reason
2014-05-29,21152,2489.713,-0.017791,0.043092,0.000333,0.032201,1.913377,0.157333,0.375,0.073171,0.211083,0.199146,
2014-05-30,23467,3958.549,0.007626,0.041334,0.0,0.030864,2.2505,0.307,0.248087,0.030769,0.180004,0.318015,
2014-06-02,11441,4542.937,-0.008967,0.042657,0.001334,0.043052,1.985612,0.601,0.248663,0.04,0.251454,0.62093,
2014-06-03,49389,1559.255,-0.022242,0.005464,-0.001334,0.029459,1.739393,0.799333,0.062603,-0.08,0.30894,0.962371,
2014-06-04,50939,1984.313,-0.01159,0.037302,-0.001667,0.034258,2.405814,0.565,0.294564,0.0,0.331292,0.726975,
2014-06-05,33310,1301.59,0.001396,0.058171,0.0,0.048284,1.808877,0.128667,0.626598,0.142857,0.546077,0.194985,
2014-06-06,9085,8380.132,-0.027816,0.021215,0.000333,0.023906,2.166496,0.124333,0.096558,-0.021583,0.111097,0.164356,
2014-06-09,17206,3568.962,0.020614,0.031436,-0.001667,0.028196,2.031972,0.652,0.281567,0.0,0.157969,0.72123,
2014-06-10,11509,6890.192,0.00538,0.020118,0.000667,0.017669,1.970521,1.0,0.135135,0.008772,0.067395,1.0,
2014-06-11,20718,3349.811,0.020908,0.036244,0.000333,0.025941,1.97532,0.605333,0.300423,0.090909,0.174934,0.691489,
2014-06-12,13892,3607.228,-0.019286,0.030127,0.001,0.024324,2.258948,0.197667,0.298535,0.016667,0.139439,0.234057,
2014-06-13,23232,1586.484,-0.019487,0.069564,0.0,0.032246,2.217103,0.101333,0.594245,0.153846,0.452042,0.254806,
2014-06-16,23549,3142.52,0.004582,0.034453,0.000667,0.025478,2.272524,0.999667,0.296435,0.0,0.140391,1.0,
2014-06-17,41385,1824.806,0.009736,0.033898,0.000667,0.03932,2.095752,1.0,0.393581,-0.1,0.414552,1.0,
2014-06-18,24064,2485.342,-0.028857,0.070348,0.001,0.028397,1.922923,0.363667,0.460212,0.04878,0.25428,0.387086,
2014-06-19,17808,2493.634,0.064423,0.058388,0.001667,0.026246,2.051815,0.189,0.629328,0.097561,0.18774,0.307919,
2014-06-23,18865,3394.878,0.028997,0.036388,0.001,0.02356,1.763574,0.306,0.327362,-0.017857,0.164783,0.361047,
2014-06-24,24341,2736.733,0.018598,0.05809,-0.002334,0.03016,2.23492,0.223333,0.417163,0.066667,0.268539,0.321049,
2014-06-25,63457,2437.274,0.008448,0.03652,0.001,0.026767,2.145292,1.0,0.270607,0.1,0.207635,1.0,
2014-07-02,34714,3323.852,0.002727,0.02454,0.000667,0.027187,1.951871,0.566,0.149007,0.0,0.236705,0.762125,
2014-07-07,13038,7601.297,-0.038444,0.040212,0.001667,0.020404,1.778477,0.795667,0.21682,0.02381,0.104057,0.906884,
2014-07-08,10518,12085.202,-0.025134,0.026871,0.000333,0.026773,2.159781,0.607,0.112597,0.01,0.10429,0.68104,
2014-07-09,11383,4766.004,-0.03255,0.014376,-0.001,0.027152,2.354769,0.936667,0.014965,-0.037975,0.193861,1.0,
2014-07-10,27268,3141.818,0.000416,0.092722,0.000333,0.090324,2.138333,0.520667,0.509897,0.134615,0.807209,0.65226,
2014-07-11,30036,3910.436,0.029313,0.042138,0.001334,0.03067,2.386718,0.278333,0.245955,0.0,0.20537,0.391773,
2014-07-15,62546,1119.478,-0.001843,0.05193,0.000333,0.03341,1.553458,0.389333,0.611208,0.222222,0.543819,0.624349,
2014-07-21,40997,1623.133,0.00044,0.017597,0.001,0.033725,1.766893,0.805333,0.180685,0.074074,0.327052,0.954969,
2014-07-22,57191,2151.595,0.035556,0.022708,-0.001667,0.02783,2.316919,0.925667,0.214754,-0.028571,0.219545,0.977069,
2014-07-23,12067,5209.293,0.010231,0.031423,-0.002334,0.025705,1.905884,0.376333,0.198734,0.023256,0.142494,0.446215,
2014-07-24,17506,5601.246,-0.025806,0.026714,0.001,0.025356,1.766663,1.0,0.128358,-0.021505,0.159161,1.0,
2014-07-28,16111,3872.049,0.105928,0.072087,0.001334,0.025488,1.945549,0.712,0.372718,0.0625,0.202943,0.767373,
2014-07-29,11982,4375.921,-0.009434,0.042059,0.000667,0.028558,2.198303,0.13,0.238145,0.0,0.203391,0.133644,
2014-07-30,16039,4506.558,-0.012442,0.022536,0.0,0.024041,2.052883,0.077667,0.137255,-0.013333,0.103852,0.111992,
2014-07-31,9055,8235.954,-0.0288,0.036196,-0.001334,0.024744,1.842785,0.660667,0.181818,-0.051095,0.10456,0.694656,
2014-08-01,33716,1656.843,-0.010821,0.049909,0.002668,0.046446,2.084376,0.000333,0.249252,0.0,0.664193,0.062253,
2014-08-04,14921,3232.309,-0.030592,0.002787,-0.000333,0.026527,1.861692,0.996333,0.014948,0.018868,0.170333,1.0,
2014-08-05,31264,1668.067,-0.021388,0.018784,0.000333,0.036572,1.904038,0.462667,0.116193,-0.074074,0.39546,0.730059,
2014-08-07,27549,2244.49,-0.007356,0.054106,0.0,0.030431,2.391702,0.353667,0.467406,0.135135,0.302811,0.454275,
2014-08-08,20210,1855.026,-0.035228,0.017324,-0.002334,0.030274,1.655396,0.306333,0.122989,0.0,0.541381,0.379287,
2014-08-13,10301,9738.111,0.018361,0.011601,0.001,0.023258,2.065677,0.527,0.067568,0.006173,0.083489,0.67907,
2014-08-14,16791,2810.176,-0.022055,0.023307,-0.001,0.034811,2.165498,0.426333,0.147595,0.0,0.373066,0.732296,
2014-08-15,9389,9289.743,0.011081,0.024962,0.002334,0.023562,1.653325,0.084333,0.12747,0.0,0.102533,0.111,
2014-08-18,31373,2226.281,0.005655,0.055077,0.000333,0.038957,1.976668,0.235,0.279817,0.054054,0.469882,0.266754,
2014-08-19,30847,1574.77,-0.028187,0.022371,-0.000333,0.040338,2.210053,0.086333,0.126304,0.076923,0.452187,0.162188,
2014-08-20,15814,2946.336,-0.057424,0.050963,0.002668,0.023812,2.326408,0.079333,0.399293,0.102041,0.169549,0.129106,
2014-08-21,14181,4040.11,-0.03352,0.0371,-0.000667,0.028455,1.921001,0.767,0.274214,0.089552,0.183258,0.780656,
2014-08-22,38317,1175.267,-0.032099,0.017002,0.0,0.033474,1.296644,0.575,0.183673,0.105263,0.349842,0.705997,
2014-08-25,9446,4628.341,-0.090265,0.031461,0.000667,0.026026,2.586577,0.474333,0.167135,0.0,0.137944,0.554023,
2014-08-26,51552,1375.039,0.003009,0.046301,0.001667,0.036691,1.695994,0.505333,0.432099,-0.090909,0.484266,0.539967,
2014-08-27,11996,5234.663,-0.020971,0.039566,-0.000333,0.024052,2.38917,0.668667,0.213235,0.0,0.128921,0.779147,
2014-08-28,10272,9620.383,0.012807,0.012627,0.000667,0.0218,2.317412,1.0,0.055703,-0.00625,0.075961,1.0,
2014-08-29,36310,1530.071,0.03543,0.070056,-0.001334,0.035873,1.601749,0.024,0.56283,0.2,0.578048,0.061483,
2014-09-02,11510,5672.666,-0.083661,0.0658,0.001334,0.040998,2.546385,0.503333,0.292227,0.074468,0.266805,0.577815,
2014-09-03,22472,1521.4,-0.050941,0.059029,0.002668,0.036378,2.343732,0.174,0.491071,0.04,0.527682,0.290951,
2014-09-04,32893,1075.822,-0.058824,0.074856,0.003334,0.041768,1.575517,0.174667,0.612729,-0.176471,0.780434,0.237479,
2014-09-09,26660,2540.249,-0.056704,0.02704,0.000333,0.02209,2.20894,0.909,0.233677,0.02381,0.174342,1.0,
2014-09-10,27846,2403.059,-0.022122,0.02903,-0.001,0.023735,2.265328,0.569333,0.327198,0.075,0.152799,0.68799,
2014-09-11,15283,3688.485,-0.018512,0.018452,0.003001,0.02274,1.707487,0.631,0.136905,0.065574,0.157553,0.702428,
2014-09-12,54025,1140.821,-0.069614,0.051244,0.001,0.036417,1.7977,0.371333,0.369845,0.157895,0.599552,0.505849,
2014-09-19,74837,1091.147,-0.019845,0.026458,-0.000667,0.034487,1.730799,1.0,0.190027,0.0,0.605622,1.0,
2014-09-24,15532,5911.379,0.019782,0.031887,-0.001334,0.023834,2.251236,0.723,0.154684,-0.010204,0.129165,0.785264,
2014-09-25,13884,7109.324,-0.025381,0.045521,0.002001,0.027217,2.219023,0.135667,0.199295,0.025424,0.135903,0.152801,
2014-09-30,26940,1886.388,-0.124311,0.087588,0.0,0.03722,1.94994,0.130667,0.532622,0.064516,0.572918,0.203418,
2014-10-07,20070,2462.202,0.025768,0.043082,-0.003668,0.027773,2.095734,0.560333,0.327177,0.121951,0.284828,0.707454,
2014-10-08,16609,3172.168,0.007958,0.052705,-0.001667,0.029968,2.429058,0.515,0.320448,0.019231,0.24704,0.580132,
2014-10-09,16562,5296.716,0.034264,0.025805,0.000333,0.02661,2.268802,0.956,0.101357,0.0,0.164486,0.981488,
2014-10-10,44468,2146.038,0.02027,0.025278,-0.001334,0.032631,2.26248,0.36,0.169928,-0.028571,0.355957,0.409076,
2014-10-13,21860,3035.833,-0.091022,0.032453,-0.002334,0.030255,2.061857,1.0,0.197213,-0.02,0.299289,1.0,
2014-10-14,48660,1611.402,-0.044304,0.044645,-0.001,0.03305,2.162842,0.377333,0.36289,0.0,0.293697,0.508976,
2014-10-17,16608,6810.305,-0.004297,0.022722,-0.002668,0.025794,2.219421,0.148333,0.092831,-0.017699,0.129833,0.179051,
2014-10-21,23555,2916.363,0.00611,0.049777,0.001334,0.027827,2.313853,0.545667,0.247854,-0.0625,0.439384,0.591508,
2014-10-23,22495,1915.974,-0.05788,0.038646,0.001,0.026966,2.321423,0.107,0.32342,0.064516,0.263586,0.14129,
2014-10-29,18570,5450.801,-0.042114,0.023294,0.001,0.023479,2.003201,0.444333,0.1125,0.011111,0.118612,0.551414,
2014-10-30,20993,1015.699,-0.051238,0.049161,0.0,0.029315,1.552243,1.0,0.399023,0.0625,0.464193,1.0,
2014-10-31,30816,1177.555,0.012083,0.023116,-0.001,0.036784,1.83533,1.0,0.162095,0.105263,0.495485,1.0,
2014-11-05,29983,1888.549,-0.043146,0.068936,0.000667,0.066076,1.83091,1.0,0.37581,-0.032258,0.782805,1.0,
2014-11-12,25672,2199.532,-0.055023,0.042291,-0.001,0.036314,2.416935,0.605,0.294695,0.055556,0.339812,0.722149,
2014-11-14,38950,2970.536,-0.027778,0.03125,0.001667,0.02753,2.418919,0.789,0.151163,-0.061224,0.265799,0.872559,
2014-11-18,21858,3708.511,-0.024831,0.027152,0.001334,0.028614,2.360152,0.737667,0.133396,-0.032787,0.262993,0.837579,
2014-11-19,29386,3350.119,0.021277,0.0722,-0.002001,0.027079,2.306123,0.084667,0.305328,-0.018182,0.253341,0.130247,
2014-11-21,25929,4842.975,0.02263,0.056973,0.000333,0.032212,2.5953,0.137,0.293299,0.0125,0.194059,0.160916,
2014-11-25,31151,2706.385,0.046243,0.078952,0.003001,0.031962,2.103729,0.187667,0.381348,0.022222,0.331324,0.211921,
2014-11-28,37734,3551.966,-0.07393,0.053717,0.001667,0.03671,2.150153,0.266333,0.441975,0.084746,0.179708,0.298629,
2014-12-03,22884,4829.232,0.021505,0.022612,-0.000667,0.037218,2.495277,0.999,0.118128,0.0125,0.231436,1.0,
2014-12-04,46558,818.78,0.033502,0.034998,-0.000667,0.047635,1.424756,0.549667,0.443396,0.076923,0.676518,0.727094,
2014-12-05,16354,4389.043,-0.011601,0.038543,-0.002668,0.02957,2.416228,0.162667,0.163145,0.0,0.221084,0.178228,
2014-12-09,29113,2828.584,-0.052423,0.015955,0.000333,0.028706,1.967284,0.917333,0.122159,-0.085106,0.204991,1.0,
2014-12-10,25481,2011.378,0.008538,0.032773,-0.001334,0.030799,2.067063,0.976,0.341499,0.0,0.292119,1.0,
2014-12-15,27451,2354.381,-0.106383,0.086226,0.000667,0.032646,2.39594,0.546667,0.406751,0.102564,0.399881,0.609052,
2014-12-16,100805,551.77,-0.021082,0.041179,0.001,0.052001,1.188112,0.37,0.592317,0.0,1.048994,0.768454,
2014-12-17,31972,2070.293,-0.076923,0.04846,0.000667,0.030754,2.010948,0.058667,0.275731,0.029412,0.36455,0.061696,
2014-12-19,44281,2487.767,-0.028818,0.006508,-0.000667,0.033747,2.005285,0.735,0.045367,0.0,0.345119,0.892086,
2014-12-22,49021,2343.114,-0.016798,0.03788,0.002001,0.055343,1.943833,0.187667,0.199052,0.102564,0.44494,0.389329,
2014-12-24,20368,5663.968,-0.03125,0.015547,0.000667,0.039224,2.3543,0.245,0.073587,0.010638,0.247339,0.324834,
2015-01-02,19642,4009.076,-0.031414,0.068738,-0.000333,0.03311,2.043114,0.183333,0.345887,0.060606,0.280451,0.210056,
2015-01-05,59558,1502.758,0.001735,0.031961,-0.000667,0.042428,1.774602,1.0,0.230572,0.2,0.670185,1.0,
2015-01-06,17456,2484.454,0.016162,0.045488,0.002668,0.031079,2.183408,0.762333,0.363121,0.02439,0.221882,0.77998,
2015-01-08,61646,1979.693,-0.035074,0.035667,0.000667,0.032464,1.844463,1.0,0.243557,0.03125,0.330794,1.0,
2015-01-09,30629,4661.321,-0.079977,0.034951,0.0,0.030326,2.060943,0.690333,0.135975,-0.012987,0.231592,0.751992,
2015-01-13,33740,1278.58,0.014797,0.079545,0.000667,0.038036,1.807674,0.944,0.654305,0.047619,0.675909,1.0,
2015-01-14,76999,883.898,-0.023469,0.025593,0.0,0.062725,1.707682,1.0,0.307692,0.0,0.742332,1.0,
2015-01-15,46302,915.182,-0.023524,0.048313,-0.001,0.06193,1.151045,0.249667,0.530806,-0.4,0.803243,0.341716,
2015-01-16,55574,1161.923,0.012903,0.050682,0.002001,0.039423,1.833808,0.688667,0.507229,0.105263,0.569081,0.775817,
2015-01-20,24926,3333.807,0.003382,0.022838,-0.000333,0.028244,2.108043,0.222,0.164306,-0.072727,0.195299,0.417214,
2015-01-21,28666,1490.493,-0.010786,0.032886,-0.002668,0.033161,1.663632,0.978667,0.208235,0.0,0.430397,1.0,
2015-01-22,67829,724.798,-0.027182,0.058684,0.001334,0.070596,1.493638,0.067,0.621293,-0.083333,1.831568,0.296717,
2015-01-29,32474,2453.972,-0.086304,0.070512,0.000333,0.030196,1.981163,0.437333,0.455916,0.1,0.287524,0.509434,
2015-02-03,20667,3198.743,0.005621,0.036418,-0.001,0.029137,2.210386,0.560667,0.204009,0.0,0.209438,0.629043,
2015-02-06,37659,1382.87,-0.052461,0.033775,0.0,0.041695,2.029658,0.479333,0.228043,-0.043478,0.667487,0.653607,
2015-02-10,36038,2628.825,-0.029046,0.038763,0.001,0.030348,2.369762,0.526667,0.249377,-0.023256,0.248718,0.56549,
2015-02-11,41103,1310.71,-0.032258,0.03341,0.001,0.031114,2.051823,0.575,0.372632,0.095238,0.262524,0.681562,
2015-02-17,17363,4191.126,-0.005138,0.04419,0.0,0.026835,2.168063,0.659333,0.243363,0.072464,0.180691,0.818152,
2015-02-18,22518,2659.509,-0.044894,0.031045,0.004335,0.028817,2.205891,0.285667,0.230952,0.022727,0.227746,0.301209,
2015-02-19,48935,1030.81,0.008061,0.036376,-0.002668,0.04009,1.617797,0.508,0.293142,0.117647,0.643511,0.57632,
2015-02-20,20746,3111.42,-0.042325,0.0625,0.000667,0.033257,2.475851,0.407667,0.333973,0.019608,0.335915,0.620093,
2015-02-23,19012,3792.872,-0.075639,0.041624,0.001667,0.031514,2.205354,0.095333,0.284884,0.063492,0.225473,0.096445,
2015-02-24,12694,3799.862,-0.037322,0.057203,0.000333,0.022796,2.027978,0.631333,0.290482,0.047619,0.177214,0.662171,
2015-02-25,42863,2310.767,-0.006061,0.062802,0.0,0.032563,2.444006,0.598333,0.374408,0.0,0.344009,0.60639,
2015-02-26,18926,3649.489,-0.016768,0.038362,0.000667,0.024465,1.996084,1.0,0.26055,0.016667,0.124506,1.0,
2015-02-27,16234,3518.608,-0.023482,0.049682,-0.003001,0.030049,2.403703,0.361667,0.240705,0.034483,0.234344,0.422924,
2015-03-02,24092,2463.778,-0.044615,0.010634,-0.001,0.029291,2.067718,1.0,0.008759,0.073171,0.213741,1.0,
2015-03-04,25222,3054.355,-0.024,0.030373,-0.001,0.032211,2.20927,0.802667,0.174588,0.06,0.276344,0.933621,
2015-03-05,17578,4990.534,-0.067961,0.061074,0.0,0.030942,2.348204,0.291333,0.305503,0.012048,0.179625,0.299967,
2015-03-06,18978,4591.554,-0.069142,0.03325,0.000667,0.033544,2.248724,0.440667,0.184857,0.013158,0.168113,0.442053,
2015-03-09,55095,1671.772,0.013147,0.023348,-0.000667,0.028479,1.742478,0.447333,0.339535,0.0,0.218869,0.756577,
2015-03-10,24198,2081.279,-0.048458,0.037436,0.001667,0.037009,2.088008,0.971,0.383065,-0.029412,0.286254,0.980412,
2015-03-11,24095,3086.61,-0.114776,0.011557,0.001334,0.028009,2.365611,0.664667,0.12035,0.0,0.230132,0.788144,
2015-03-12,77259,2306.37,-0.055262,0.014981,-0.000667,0.034807,2.11493,1.0,0.069697,0.052632,0.22264,1.0,
2015-03-13,42502,1125.646,-0.082251,0.038351,0.002668,0.042196,1.889427,0.716,0.343629,0.166667,0.51524,0.915512,
2015-03-17,29012,4108.734,-0.096377,0.049402,0.000667,0.032729,2.370589,0.452,0.259624,-0.029412,0.223077,0.577037,
2015-03-18,18068,3514.83,-0.061956,0.015404,0.0,0.03415,2.465641,0.668,0.101449,0.051724,0.226978,0.8271,
2015-03-20,34420,3890.26,-0.030303,0.016387,0.0,0.027243,2.173056,0.884,0.087359,-0.015625,0.198734,0.903706,
2015-03-23,57389,889.245,-0.055055,0.033979,0.000667,0.04,1.762633,0.409,0.436644,0.357143,0.518542,0.443197,
2015-03-24,22055,2241.226,0.012534,0.040737,0.002001,0.034899,2.479174,0.323667,0.440934,-0.027027,0.30018,0.350923,
2015-03-25,21082,2881.897,-0.020606,0.06077,0.000333,0.037531,2.208828,0.405333,0.340284,0.0625,0.281961,0.398106,
2015-03-26,17434,2351.825,-0.009732,0.034019,-0.000333,0.02812,2.015945,0.870333,0.239645,0.025641,0.23767,0.961615,
2015-03-30,20525,2908.136,-0.069274,0.049682,0.003668,0.029316,2.315313,0.718333,0.264172,0.0,0.295268,0.82144,
2015-03-31,28331,2483.657,-0.059561,0.035937,0.002001,0.037314,2.198477,0.728333,0.186135,0.04878,0.347538,0.83001,
2015-04-01,23689,4890.647,-0.109698,0.042091,0.001667,0.030825,2.488128,0.198333,0.261364,0.024691,0.188287,0.22012,
2015-04-02,14842,6813.524,-0.007072,0.02686,0.000333,0.027001,2.248863,0.354667,0.123362,0.017699,0.12039,0.452793,
2015-04-06,21285,4136.966,0.003488,0.036613,-0.000333,0.030638,2.180818,0.571333,0.221709,-0.014706,0.177938,0.656677,
2015-04-08,31041,3143.612,-0.068381,0.089885,0.002668,0.039172,2.223737,0.058667,0.586301,0.038462,0.318675,0.131872,
2015-04-09,11707,8814.269,-0.065875,0.018035,0.003668,0.03809,2.331358,0.801333,0.101612,-0.020548,0.145732,0.92505,
2015-04-14,15805,4157.656,-0.083969,0.039492,0.000667,0.031646,2.298139,0.895667,0.236425,-0.028986,0.199158,0.897511,
2015-04-15,23750,2659.851,-0.054763,0.012024,-0.001334,0.030971,2.083085,0.476667,0.072821,0.045455,0.308814,0.715086,
2015-04-16,37861,1401.414,0.036585,0.064464,0.000667,0.035985,1.612269,0.325,0.499348,0.0,0.526072,0.431315,
2015-04-17,16771,2342.094,-0.01224,0.038811,0.001334,0.032041,2.188664,0.548667,0.255295,0.025641,0.315477,0.738816,
2015-04-20,23792,2647.606,-0.044776,0.033239,-0.000667,0.032153,2.279856,0.366667,0.284712,0.068182,0.200085,0.379232,
2015-04-22,22873,2111.044,-0.074604,0.016034,-0.001,0.029856,2.139962,0.994333,0.132007,0.0,0.211167,1.0,
2015-04-24,30213,2808.027,-0.049083,0.045339,0.000667,0.030577,2.052916,0.024667,0.361516,0.043478,0.224674,0.033267,
2015-04-28,24572,2013.676,0.011419,0.030946,0.0,0.040815,2.166323,0.233,0.319602,0.030303,0.289963,0.331477,
2015-04-29,40596,1086.375,-0.058071,0.04246,0.000667,0.061686,2.252474,0.127,0.488591,0.0,0.645045,0.33132,
2015-04-30,36716,1581.935,-0.081897,0.024654,-0.001667,0.058078,1.733032,0.43,0.16962,-0.115385,0.494275,0.588573,
2015-05-01,10968,11677.45,-0.057304,0.020862,0.0,0.027372,2.033452,0.453667,0.086586,0.005155,0.097613,0.482225,
2015-05-05,17539,3804.607,0.008972,0.071744,-0.000333,0.023521,1.95543,0.267,0.350543,0.047619,0.162578,0.395868,
2015-05-06,15784,3625.539,-0.024501,0.026708,-0.001334,0.031405,2.281075,0.660333,0.111219,-0.05,0.24484,0.833223,
2015-05-07,42859,2037.955,-0.010101,0.049129,-0.002334,0.042045,2.527692,0.294667,0.275198,-0.181818,0.452612,0.297837,
2015-05-11,38236,3091.196,0.069959,0.083025,0.001334,0.027964,2.373641,0.04,0.424621,0.058824,0.33734,0.161216,
2015-05-12,13221,7027.617,-0.055687,0.039194,0.001334,0.019817,1.869225,0.034667,0.228571,0.008547,0.07861,0.044084,
2015-05-13,21847,2392.046,-0.019578,0.044925,0.000333,0.026522,1.790272,0.718667,0.348659,0.076923,0.176983,0.728056,
2015-05-14,17961,2508.204,0.063477,0.030557,-0.000333,0.028462,2.308556,0.338667,0.213038,0.02439,0.248424,0.414658,
2015-05-15,70935,854.504,0.036108,0.026425,0.000333,0.037482,1.509946,0.435667,0.128472,0.214286,0.51049,0.629305,
2015-05-18,13767,9296.231,0.050243,0.052723,0.000333,0.026581,2.287632,0.328333,0.188518,-0.012987,0.169673,0.393535,
2015-05-20,10006,6175.661,-0.103397,0.03538,-0.000333,0.02927,2.622848,0.291667,0.166508,0.019608,0.154365,0.383206,
2015-05-21,31985,5023.73,-0.026538,0.018583,0.000667,0.029767,2.563165,0.304,0.090465,0.0,0.200472,0.334876,
2015-05-22,29826,2009.287,0.028913,0.070994,-0.001,0.088122,2.371821,0.059,0.429807,0.060606,0.936339,0.114446,
2015-05-26,10973,8345.154,-0.045997,0.023478,0.000333,0.028095,2.126425,0.512333,0.087111,-0.007194,0.115126,0.540664,
2015-05-27,29632,3607.605,-0.060322,0.058748,0.0,0.029762,2.156252,0.034,0.287047,0.033333,0.296696,0.046778,
2015-05-28,36391,3186.415,-0.004932,0.071836,0.000333,0.032181,2.116918,0.039667,0.395075,-0.037736,0.264504,0.040743,
2015-05-29,32682,3682.115,-0.06204,0.016458,0.001,0.032419,2.586556,0.425667,0.074977,0.065574,0.241284,0.573651,
2015-06-04,22990,2037.437,-0.076705,0.045747,-0.001,0.035121,2.041524,0.573333,0.492281,0.060606,0.225059,0.706254,
2015-06-05,21728,2762.686,-0.033002,0.018017,0.001667,0.033397,2.217953,0.090667,0.218631,0.0,0.154554,0.13232,
2015-06-09,59948,1146.822,0.000556,0.043832,0.000333,0.032585,1.61568,0.619,0.295905,0.0,0.55065,0.67904,
2015-06-10,25963,1377.11,-0.039379,0.013758,0.0,0.02991,1.798526,1.0,0.167123,0.045455,0.200148,1.0,
2015-06-12,24937,2751.386,-0.076804,0.058342,0.001,0.028548,1.791487,0.043667,0.429907,0.0,0.186607,0.055981,
2015-06-15,50588,1757.023,-0.047665,0.021642,-0.000667,0.028361,2.124882,0.954333,0.074485,0.068966,0.290451,1.0,
2015-06-16,28203,1937.54,-0.014359,0.056308,-0.000333,0.030032,1.964857,0.524,0.358423,0.09375,0.314797,0.628713,
2015-06-17,14245,6452.149,-0.096677,0.026242,0.000667,0.018779,2.072458,0.113667,0.088189,0.018692,0.088545,0.199212,
2015-06-18,25857,2659.196,-0.04268,0.000398,-0.000667,0.027818,2.38374,0.999667,0.038601,0.022727,0.233992,1.0,
2015-06-19,40406,3884.642,0.011544,0.044266,0.000333,0.028764,2.260448,0.187333,0.241935,0.03125,0.173115,0.23054,
2015-06-23,28023,3296.885,-0.018676,0.033158,0.001,0.028484,2.123915,0.084333,0.221574,-0.018519,0.177232,0.103827,
2015-06-24,21077,2577.873,-0.051222,0.047602,0.0,0.037068,2.120221,0.063333,0.275,0.071429,0.31343,0.0802,
2015-06-25,24508,3527.237,-0.057224,0.04186,0.0,0.030787,2.306147,0.152667,0.291086,0.068966,0.165738,0.176588,
2015-06-26,22154,2908.617,-0.092423,0.042417,0.001,0.024457,1.861863,0.137667,0.313883,0.020833,0.151898,0.177509,
2015-06-30,79564,1121.818,-0.035176,0.04373,0.001334,0.026939,1.499208,0.411333,0.357532,0.333333,0.394525,0.467216,
2015-07-01,26439,2840.131,-0.056,0.026647,0.000333,0.02795,2.214414,0.219,0.215781,0.0,0.169975,0.304319,
2015-07-02,18303,4987.982,-0.062985,0.049727,0.000333,0.022183,2.403646,0.206333,0.296875,0.0,0.091256,0.258245,
2015-07-08,33008,1827.351,-0.076053,0.034271,0.001,0.024546,2.197254,0.797,0.263682,0.133333,0.242837,0.910083,
2015-07-10,26777,3126.379,-0.057061,0.029049,-0.000333,0.028342,2.506205,0.793667,0.151551,0.019231,0.217971,0.90159,
2015-07-14,16886,5953.613,-0.032801,0.025465,0.000667,0.02,2.076031,0.602,0.130019,0.020202,0.080748,0.628354,
2015-07-15,16165,6663.552,-0.029083,0.044567,0.002001,0.016745,2.087914,0.200333,0.145215,0.018018,0.082123,0.226869,
2015-07-16,28960,2676.039,-0.023741,0.033754,0.000333,0.027236,2.236987,0.313333,0.235036,0.022727,0.198615,0.422048,
2015-07-17,27695,2921.348,-0.069038,0.041836,0.0,0.024623,1.939264,0.314,0.266667,0.0,0.143512,0.415313,
2015-07-22,34759,1714.248,-0.071746,0.034483,-0.000333,0.029314,2.261714,1.0,0.325411,0.035714,0.279138,1.0,
2015-07-23,79755,1359.985,-0.015453,0.079261,-0.000333,0.032863,1.626744,0.403333,0.607445,0.090909,0.398936,0.47334,
2015-07-27,102410,620.296,0.018273,0.081376,-0.000333,0.044324,1.033494,0.513,0.981308,0.7,0.65659,0.59252,
2015-07-28,28952,1793.228,-0.037523,0.038371,0.000333,0.026464,1.730191,0.577,0.228471,0.034483,0.301782,0.61794,
2015-07-29,24175,2374.152,-0.070492,0.015931,-0.001,0.026879,2.230714,0.702,0.101322,0.051282,0.257129,0.928901,
2015-07-30,78040,1222.787,-0.110211,0.053754,0.001,0.028878,1.383877,0.921333,0.468429,0.0,0.431793,0.927186,
2015-07-31,20961,4433.52,-0.044951,0.033281,0.0,0.020721,1.880777,1.0,0.202429,0.013699,0.095344,1.0,
2015-08-03,33066,1705.2,0.020228,0.041244,0.000667,0.02743,1.359438,0.771,0.3,0.0,0.314733,0.86911,
2015-08-05,64213,885.463,-0.068909,0.077666,0.000667,0.044384,2.385957,0.187,0.624122,0.071429,0.913299,0.496379,
2015-08-07,23763,1980.744,0.025126,0.070042,0.000333,0.025397,1.66062,0.142333,0.497751,0.060606,0.300752,0.158529,
2015-08-10,18874,5842.151,-0.000881,0.055443,-0.000667,0.027277,2.421864,0.735667,0.25,0.041237,0.129798,0.84165,
2015-08-11,47345,2000.413,0.03844,0.110333,0.001334,0.039695,1.822202,0.398,0.75361,0.090909,0.429298,0.425601,
2015-08-12,33416,1281.661,0.045277,0.061642,0.0,0.039239,1.190548,0.765,0.396104,0.095238,0.545021,0.810724,
2015-08-17,25516,2348.79,-0.03954,0.030022,-0.001,0.031126,2.435512,0.439333,0.190349,-0.102564,0.253094,0.445977,
2015-08-18,21549,2898.492,-0.025431,0.044398,0.0,0.02829,2.07349,0.390333,0.272189,-0.041667,0.186983,0.442661,
2015-08-20,23216,2582.97,-0.001742,0.024775,-0.001,0.026095,2.140405,1.0,0.226611,0.069767,0.168309,1.0,
2015-08-24,97717,751.032,0.025912,0.065968,-0.003668,0.092228,1.220717,0.094667,0.454976,0.083333,2.107475,0.101695,
