# h0_day_facts v1 | field=SIM-SEARCH uncapped flat0.01 ea_catchup cfg={'CAPR': 1.0, 'A': 1.0, 'D': 1.0, 'SLOPE': 0.0005, 'EMA_P': 2880, 'SLOPE_B': 1440, 'allow_short': True, 'spread_mult': 1.0} | features_sha256=ed49e6cd77b1cf578f94ea5a708ab70d5de3ab693c3837f966dad2b22d8ddb5c | MED-1: ห้ามเรียก edge จากสนามนี้จนผ่าน capped+real-tick confirm
date,dow,status,bars,sess_bars,max_gap_min,first_sess_min,last_sess_min,days_since_prev,prev_ok,warmup_incomplete,asian_bars,asian_width,overnight_gap,prev_range,rv_prev,rv_pct250,range_exp,slope_08,slope_pct250,traded,entry_time,pnl,reason,dir,R,exit_date,cross_day
2015-11-17,1,ok,1380,1380,1,60,1439,1,1,0,420,8.16,0.77,16.83,0.00849358,44,1.584,-7.11319e-05,54.8,1,17:14,6.23,eod,-1,8.16,2015-11-17,0
2015-11-18,2,ok,1379,1379,2,60,1439,1,1,0,420,7.38,1.07,19.54,0.00986943,63.6,1.60361,-0.0080812,9.2,0,,,,,,,
2015-11-19,3,ok,1380,1380,1,60,1439,1,1,0,420,9.28,-0.43,10.74,0.0101371,67.6,0.81642,-0.00335577,27.6,1,15:31,-9.57,stop,-1,9.28,2015-11-19,0
2015-11-20,4,ok,1380,1380,1,60,1439,1,1,0,420,6.21,-0.81,18,0.00892748,52.8,1.67053,0.00352522,78.8,1,08:07,-6.24,stop,1,6.21,2015-11-20,0
2015-11-23,0,ok,1380,1380,1,60,1439,3,1,0,420,9.68,-0.56,12.25,0.00776736,27.2,0.930851,-0.000161702,54.8,1,15:40,-1.81,eod,-1,9.68,2015-11-23,0
2015-11-24,1,ok,1380,1380,1,60,1439,1,1,0,420,3.78,-0.14,10.31,0.00850338,43.6,0.894189,-0.00451985,22.4,0,,,,,,,
2015-11-25,2,ok,1380,1380,1,60,1439,1,1,0,420,6.37,0.16,12.46,0.00788555,30.4,1.08066,0.00177654,72.8,0,,,,,,,
2015-11-26,3,short,1141,1141,1,60,1200,1,1,0,420,5.18,0.5,12.89,0.00736653,17.6,1.0433,-0.00121903,44.8,0,,,,,,,
2015-11-27,4,short,1186,1186,1,60,1245,1,0,0,420,6.92,-0.13,5.18,0.00508226,0.4,0.419263,-0.00148466,41.6,1,11:53,6.79,stop,-1,6.92,2015-11-27,0
2015-11-30,0,ok,1380,1380,1,60,1439,3,0,0,420,5.67,-0.63,21.04,0.0101855,68.8,1.70295,-0.0073642,10,0,,,,,,,
2015-12-01,1,ok,1380,1380,1,60,1439,1,1,0,420,11.43,0.56,16.55,0.00790573,30.4,1.33954,-0.000656608,49.6,0,,,,,,,
2015-12-02,2,ok,1380,1380,1,60,1439,1,1,0,420,3.63,-0.43,11.43,0.00905412,54.8,0.925132,0.00264871,76,0,,,,,,,
2015-12-03,3,ok,1380,1380,1,60,1439,1,1,0,420,8.78,0.44,20.83,0.00884197,50.4,1.68596,-0.00614005,14.8,0,,,,,,,
2015-12-04,4,ok,1380,1380,1,60,1439,1,1,0,420,4.96,0.98,19.17,0.0124634,88,1.51243,-0.00103918,45.2,1,15:13,1.19,stop,1,4.96,2015-12-04,0
2015-12-07,0,ok,1379,1379,2,60,1439,3,1,0,420,3.98,-0.18,30.71,0.0136576,92.4,2.42288,0.0109562,98.4,0,,,,,,,
2015-12-08,1,ok,1380,1380,1,60,1439,1,1,0,420,5.72,-0.59,20.39,0.0089658,52.8,1.60868,0.00279139,76.8,0,,,,,,,
2015-12-09,2,ok,1380,1380,1,60,1439,1,1,0,420,4.65,0.29,11.57,0.00976309,62.4,0.814789,0.000354843,58,1,12:12,0.67,stop,1,4.65,2015-12-09,0
2015-12-10,3,ok,1379,1379,2,60,1439,1,1,0,419,4.67,-0.55,15.85,0.0101086,66.8,1.25049,0.000709764,62,1,16:22,-0.75,eod,-1,4.67,2015-12-10,0
2015-12-11,4,ok,1380,1380,1,60,1439,1,1,0,420,7.06,0.45,7.07,0.00805609,33.6,0.497887,-0.00240416,33.2,1,12:44,-7.35,stop,-1,7.06,2015-12-11,0
2015-12-14,0,ok,1380,1380,1,60,1439,3,1,0,420,6.44,-0.93,17.11,0.0107352,73.6,1.20493,0.000170881,55.2,0,,,,,,,
2015-12-15,1,ok,1380,1380,1,60,1439,1,1,0,420,6.55,-0.14,18.85,0.00953043,60.8,1.20217,-0.00373408,24.4,0,,,,,,,
2015-12-16,2,ok,1380,1380,1,60,1439,1,1,0,420,5.78,-0.04,9.82,0.0105153,72.8,0.606173,-0.00345022,25.6,0,,,,,,,
2015-12-17,3,ok,1380,1380,1,60,1439,1,1,0,420,8.45,0.97,17.67,0.0165269,98,1.09074,0.00241349,75.2,0,,,,,,,
2015-12-18,4,ok,1380,1380,1,60,1439,1,1,0,420,4.9,1.36,25.54,0.0102585,70,1.57654,-0.00682013,10.4,0,,,,,,,
2015-12-21,0,ok,1380,1380,1,60,1439,3,1,0,420,7.06,0.09,20.72,0.00949145,60.4,1.27901,0.00167288,70.8,1,09:36,7.13,eod,1,7.06,2015-12-21,0
2015-12-22,1,ok,1380,1380,1,60,1439,1,1,0,420,4.04,0.23,17.8,0.00917889,56,1.05764,0.00807492,92.8,1,09:15,-4.07,stop,1,4.04,2015-12-22,0
2015-12-23,2,ok,1380,1380,1,60,1439,1,1,0,420,2.71,0.42,8.97,0.00679163,10.4,0.532977,0.0023318,75.2,1,08:41,-2.74,stop,1,2.71,2015-12-23,0
2015-12-24,3,short,1171,1171,1,60,1230,1,1,0,420,4.34,0.09,7.19,0.00607897,1.6,0.427213,-0.00102173,44.8,0,,,,,,,
2015-12-28,0,ok,1379,1379,1,61,1439,4,0,0,419,5.34,-0.13,6.86,0.00516584,0.8,0.407605,0.00114356,66.8,0,,,,,,,
2015-12-29,1,ok,1380,1380,1,60,1439,1,1,0,420,5.67,-0.12,10.44,0.00563622,0.8,0.620321,-0.00147997,40.4,0,,,,,,,
2015-12-30,2,ok,1380,1380,1,60,1439,1,1,0,420,2.95,0.28,7.9,0.00654744,8,0.4694,-0.000922723,45.6,1,10:24,-3.27,stop,-1,2.95,2015-12-30,0
2015-12-31,3,ok,1380,1380,1,60,1439,1,1,0,420,2.49,0.28,12.83,0.00758161,22.4,0.762329,-0.00443669,21.2,1,14:09,-2.86,stop,-1,2.49,2015-12-31,0
2016-01-04,0,ok,1380,1380,1,60,1439,4,1,0,420,7.22,1.46,5.32,0.00539326,0.8,0.322816,-0.00219475,36.8,0,,,,,,,
2016-01-05,1,ok,1380,1380,1,60,1439,1,1,0,420,6.23,-0.68,21.76,0.00924018,59.6,1.32039,0.00650422,89.6,1,08:59,-0.65,eod,1,6.23,2016-01-05,0
2016-01-06,2,ok,1380,1380,1,60,1439,1,1,0,420,4.41,-0.26,9.42,0.00776972,27.6,0.571602,0.00439741,82,1,08:01,1.73,stop,1,4.41,2016-01-06,0
2016-01-07,3,ok,1380,1380,1,60,1439,1,1,0,420,11.35,0.19,20.25,0.00949288,63.6,1.41213,0.00941102,95.6,1,15:07,5.87,eod,1,11.35,2016-01-07,0
2016-01-08,4,ok,1380,1380,1,60,1439,1,1,0,420,11.66,-0.4,18.73,0.0103691,74.4,1.30614,0.01089,98,0,,,,,,,
2016-01-11,0,ok,1380,1380,1,60,1439,3,1,0,420,5.8,-0.28,20.72,0.0112418,84,1.44491,0.00341367,80,0,,,,,,,
2016-01-12,1,ok,1380,1380,1,60,1439,1,1,0,420,5.03,-0.44,14.84,0.00964736,64.8,0.900485,-0.00100339,45.6,1,12:46,2.75,stop,-1,5.03,2016-01-12,0
2016-01-13,2,ok,1380,1380,1,60,1439,1,1,0,420,5.03,0.6,15.74,0.00898213,55.2,0.98529,-0.00648903,13.2,1,09:18,-5.33,stop,-1,5.03,2016-01-13,0
2016-01-14,3,ok,1380,1380,1,60,1439,1,1,0,420,4.14,0.17,15.69,0.00931324,60.8,0.955251,-0.00177567,38,0,,,,,,,
2016-01-15,4,ok,1380,1380,1,60,1439,1,1,0,420,5.98,1.2,23.79,0.00866692,48.8,1.51384,-0.00484531,19.2,0,,,,,,,
2016-01-18,0,short,1141,1141,1,60,1200,3,1,0,420,4.12,1.03,21.08,0.0107687,79.6,1.34139,0.00204126,73.2,0,,,,,,,
2016-01-19,1,ok,1380,1380,1,60,1439,1,0,0,420,5.25,0.11,5.8,0.00552917,1.2,0.347201,0.00166102,70.8,1,10:07,-5.28,stop,1,5.25,2016-01-19,0
2016-01-20,2,ok,1380,1380,1,60,1439,1,1,0,420,6.75,0,12.07,0.00940752,63.2,0.722538,0.000324081,59.6,1,09:54,8.2,stop,1,6.75,2016-01-20,0
2016-01-21,3,ok,1380,1380,1,60,1439,1,1,0,420,6.34,0.34,22.64,0.00957921,65.6,1.44066,0.00634037,88.8,1,09:08,-6.37,stop,1,6.34,2016-01-21,0
2016-01-22,4,ok,1380,1380,1,60,1439,1,1,0,420,3.94,0.5,12.12,0.00940722,63.2,0.771238,0.00216705,73.2,1,17:36,-3.97,stop,1,3.94,2016-01-22,0
2016-01-25,0,ok,1380,1380,1,60,1439,3,1,0,420,5.04,-0.16,8.74,0.00748918,20.4,0.572552,0.000399604,59.6,0,,,,,,,
2016-01-26,1,ok,1380,1380,1,60,1439,1,1,0,420,6.8,-0.25,11.75,0.00665521,9.6,0.849295,0.00526693,85.2,1,08:17,7.15,eod,1,6.8,2016-01-26,0
2016-01-27,2,ok,1380,1380,1,60,1439,1,1,0,420,4.12,-0.57,15.97,0.00780912,31.2,1.15432,0.00812335,92.8,0,,,,,,,
2016-01-28,3,ok,1380,1380,1,60,1439,1,1,0,420,6.96,0.5,13.12,0.0100334,72.8,0.859482,0.00440253,81.6,0,,,,,,,
2016-01-29,4,ok,1380,1380,1,60,1439,1,1,0,420,9.8,-0.65,14.88,0.00908264,58,0.974779,-0.00068873,48.4,0,,,,,,,
2016-02-01,0,ok,1380,1380,1,60,1439,3,1,0,420,6.94,-0.25,10.05,0.00873501,50.8,0.657507,0.000339064,58,1,09:09,5.81,eod,1,6.94,2016-02-01,0
2016-02-02,1,ok,1380,1380,1,60,1439,1,1,0,420,5.64,-0.5,14.33,0.00667981,10.4,0.93752,0.00509495,85.2,0,,,,,,,
2016-02-03,2,ok,1380,1380,1,60,1439,1,1,0,420,3.15,-0.25,8.68,0.00685606,13.2,0.567877,0.00253704,75.2,1,12:04,0.13,stop,1,3.15,2016-02-03,0
2016-02-04,3,ok,1380,1380,1,60,1439,1,1,0,420,4.07,-0.5,21.14,0.0103711,78,1.42261,0.00654449,90,1,10:21,8.14,stop,1,4.07,2016-02-04,0
2016-02-05,4,ok,1380,1380,1,60,1439,1,1,0,420,4.03,-0.61,17.76,0.00893848,56.4,1.16192,0.0110701,98.8,1,11:49,-4.06,stop,1,4.03,2016-02-05,0
2016-02-08,0,ok,1380,1380,1,60,1439,3,1,0,420,9,-0.05,29.3,0.0117592,91.6,1.91691,0.00911361,94.4,1,11:54,16.05,stop,1,9,2016-02-08,0
2016-02-09,1,ok,1380,1380,1,60,1439,1,1,0,420,5.34,1.43,36.55,0.0125176,94,2.39123,0.0173224,99.6,1,14:44,-5.37,stop,1,5.34,2016-02-09,0
2016-02-10,2,ok,1380,1380,1,60,1439,1,1,0,420,6.13,0.46,13.24,0.0123,93.2,0.866209,0.00908207,93.6,1,19:05,1.41,eod,1,6.13,2016-02-10,0
2016-02-11,3,ok,1380,1380,1,60,1439,1,1,0,420,18.62,0.46,16.2,0.0114298,88.4,1.05986,0.00572543,84.8,1,10:33,26.78,stop,1,18.62,2016-02-11,0
2016-02-12,4,ok,1380,1380,1,60,1439,1,1,0,420,15.74,0.76,67.73,0.0216898,99.6,4.43114,0.0228129,100,0,,,,,,,
2016-02-15,0,short,1141,1141,1,60,1200,3,1,0,420,20.31,-6.36,15.81,0.0130189,94,1.02496,0.0070557,90,0,,,,,,,
2016-02-16,1,ok,1380,1380,1,60,1439,1,0,0,420,18.46,-0.67,32.61,0.0109602,83.2,2.12512,-0.0113483,1.2,0,,,,,,,
2016-02-17,2,ok,1380,1380,1,60,1439,1,1,0,420,14.09,1.08,26.11,0.0133921,94.8,1.70153,-0.00553979,15.2,0,,,,,,,
2016-02-18,3,ok,1380,1380,1,60,1439,1,1,0,420,5.32,1.18,18.1,0.0126994,93.6,1.17954,-0.00098572,45.2,1,12:11,-5.63,stop,-1,5.32,2016-02-18,0
2016-02-19,4,ok,1380,1380,1,60,1439,1,1,0,420,7.66,-0.06,39.19,0.0112692,86.4,2.46633,0.00641739,88.8,1,14:05,-7.69,stop,1,7.66,2016-02-19,0
2016-02-22,0,ok,1380,1380,1,60,1439,3,1,0,420,11.55,-0.77,14.63,0.011996,91.2,0.920705,0.0048421,83.2,0,,,,,,,
2016-02-23,1,ok,1380,1380,1,60,1439,1,1,0,420,15.73,0.06,24.32,0.0111949,85.2,1.53052,-0.00537597,16.8,0,,,,,,,
2016-02-24,2,ok,1380,1380,1,60,1439,1,1,0,420,8.15,-0.14,21.08,0.0118367,91.6,1.31054,0.00437494,81.2,1,12:09,11.61,stop,1,8.15,2016-02-24,0
2016-02-25,3,ok,1380,1380,1,60,1439,1,1,0,420,15.61,-0.39,31.51,0.0132593,95.2,1.85571,0.00673801,91.2,1,08:27,-4.65,eod,1,15.61,2016-02-25,0
2016-02-26,4,ok,1380,1380,1,60,1439,1,1,0,420,9.25,-0.93,21.8,0.0135961,95.6,1.21584,0.00391456,80,0,,,,,,,
2016-02-29,0,ok,1380,1380,1,60,1439,3,1,0,420,12.59,0.09,29,0.0128175,93.6,1.48035,-0.00358507,25.6,0,,,,,,,
2016-03-01,1,ok,1380,1380,1,60,1439,1,1,0,420,11.85,-0.64,25.42,0.0110243,82.4,1.20417,0.0041639,80.4,0,,,,,,,
2016-03-02,2,ok,1380,1380,1,60,1439,1,1,0,420,8.12,-0.47,21.31,0.0121688,91.6,0.992548,2.97385e-05,54,0,,,,,,,
2016-03-03,3,ok,1380,1380,1,60,1439,1,1,0,420,5.72,0.28,19.3,0.0108514,81.2,0.895384,0.0014088,67.2,1,11:02,18.03,eod,1,5.72,2016-03-03,0
2016-03-04,4,ok,1380,1380,1,60,1439,1,1,0,420,7.9,-0.42,30.9,0.010717,78.8,1.43354,0.00939526,95.2,1,10:18,2.48,stop,1,7.9,2016-03-04,0
2016-03-07,0,ok,1380,1380,1,60,1439,3,1,0,420,11.9,1.12,29.22,0.0174021,98.8,1.26713,0.0087421,92.8,1,12:24,-2.07,eod,1,11.9,2016-03-07,0
2016-03-08,1,ok,1380,1380,1,60,1439,1,1,0,420,9.58,0.28,16.45,0.0117736,89.6,0.661439,0.00465493,81.2,1,09:50,-9.61,stop,1,9.58,2016-03-08,0
2016-03-09,2,ok,1380,1380,1,60,1439,1,1,0,420,13.32,0.39,17.54,0.0106707,78,0.760624,8.41625e-05,53.2,1,13:46,-1.12,eod,-1,13.32,2016-03-09,0
2016-03-10,3,ok,1380,1380,1,60,1439,1,1,0,420,7.89,-0.07,21.98,0.0122433,91.6,1.01972,-0.00562591,13.6,1,08:01,1.55,stop,-1,7.89,2016-03-10,0
2016-03-11,4,ok,1380,1380,1,60,1439,1,1,0,420,14.92,-0.72,36.19,0.0154605,97.6,1.65327,0.00390597,78,0,,,,,,,
2016-03-14,0,ok,1380,1320,1,60,1379,3,1,0,420,6.17,-0.41,36.02,0.0133873,94.4,1.55594,-0.00217471,35.6,1,15:46,14,catchup,-1,6.17,2016-03-15,1
2016-03-15,1,ok,1380,1320,1,60,1379,1,1,0,420,12.29,0.4,31.84,0.0110464,82,1.37538,-0.0101772,2.4,0,,,,,,,
2016-03-16,2,ok,1380,1320,1,60,1379,1,1,0,420,4.98,0.09,12.38,0.0105048,75.2,0.497789,-0.00811702,6.8,1,14:32,-5.53,stop,-1,4.98,2016-03-16,0
2016-03-17,3,ok,1380,1320,1,60,1379,1,1,0,420,8.02,-1.5,37.12,0.0141092,96,1.60346,0.00421413,79.2,1,09:30,-5.87,catchup,1,8.02,2016-03-18,1
2016-03-18,4,ok,1380,1320,1,60,1379,1,1,0,420,9.15,-0.64,16.5,0.0110475,82,0.66345,0.00978865,96.4,0,,,,,,,
2016-03-21,0,ok,1380,1320,1,60,1379,3,1,0,420,10.75,-0.61,19.05,0.00911483,59.2,0.822894,-0.000490489,47.2,1,08:16,-0.96,catchup,-1,10.75,2016-03-22,1
2016-03-22,1,ok,1380,1320,1,60,1379,1,1,0,420,5.7,0.35,15.39,0.00947556,65.2,0.664795,-0.00496111,18.4,0,,,,,,,
2016-03-23,2,ok,1380,1320,1,60,1379,1,1,0,420,17.67,-0.13,17.93,0.0101115,71.2,0.819095,-0.000712696,46,1,09:38,9.94,catchup,-1,17.67,2016-03-24,1
2016-03-24,3,ok,1380,1320,1,60,1379,1,1,0,420,8.39,0.75,34.13,0.0109876,80.8,1.55916,-0.0128448,0.8,1,09:01,-8.69,stop,-1,8.39,2016-03-24,0
2016-03-28,0,ok,1380,1380,1,60,1439,4,1,0,420,8.12,-1.34,11.57,0.00853808,46,0.528552,-0.00895903,4.8,0,,,,,,,
2016-03-29,1,ok,1380,1380,1,60,1439,1,1,0,420,6.31,0.2,14.99,0.00776882,28.4,0.692539,-0.00226108,35.2,1,10:23,-6.66,stop,-1,6.31,2016-03-29,0
2016-03-30,2,ok,1380,1380,1,60,1439,1,1,0,420,8.15,0.6,27.59,0.0127411,92.4,1.35878,0.00571848,83.6,1,10:42,-8.18,stop,1,8.15,2016-03-30,0
2016-03-31,3,ok,1380,1380,1,60,1439,1,1,0,420,6.14,0.5,20.86,0.00964774,66.4,1.02733,0.00148488,65.6,1,10:19,2.42,stop,1,6.14,2016-03-31,0
2016-04-01,4,ok,1380,1380,1,60,1439,1,1,0,420,5.16,-0.07,16.51,0.00891346,53.6,0.822211,0.00161987,66,1,09:34,-5.19,stop,1,5.16,2016-04-01,0
2016-04-04,0,ok,1380,1380,1,60,1439,3,1,0,420,6.38,-1.35,26.26,0.0120121,89.2,1.31596,-0.00475737,20,1,09:31,-6.71,stop,-1,6.38,2016-04-04,0
2016-04-05,1,ok,1379,1379,2,60,1439,1,1,0,419,12.07,0.19,8,0.00754016,22,0.400902,-0.00337828,26.8,1,17:29,2.9,eod,1,12.07,2016-04-05,0
2016-04-06,2,ok,1380,1380,1,60,1439,1,1,0,420,4.1,-0.2,22.02,0.00957803,65.2,1.19091,0.00428994,78.4,0,,,,,,,
2016-04-07,3,ok,1380,1380,1,60,1439,1,1,0,420,7.68,0.4,15.7,0.00920125,59.6,0.78677,-0.001061,41.6,0,,,,,,,
2016-04-08,4,ok,1380,1380,1,60,1439,1,1,0,420,4.8,-0.15,20.82,0.00973815,67.6,1.04335,0.00604892,85.2,1,18:15,-0.23,eod,1,4.8,2016-04-08,0
2016-04-11,0,ok,1380,1380,1,60,1439,3,1,0,420,13.42,0.34,13.09,0.0098053,68,0.656634,0.00474006,80,1,10:15,2.24,eod,1,13.42,2016-04-11,0
2016-04-12,1,ok,1380,1380,1,60,1439,1,1,0,420,6.76,0.49,19.46,0.00924954,60.4,1.05246,0.00827831,91.6,1,11:05,-6.79,stop,1,6.76,2016-04-12,0
2016-04-13,2,ok,1380,1380,1,60,1439,1,1,0,420,5.12,-0.06,11.48,0.00894769,54,0.620876,0.00396683,76,0,,,,,,,
2016-04-14,3,ok,1380,1380,1,60,1439,1,1,0,420,13.74,-0.59,16.96,0.00946817,64,0.984901,-0.00574539,12.4,1,18:45,2.1,eod,-1,13.74,2016-04-14,0
2016-04-15,4,ok,1380,1380,1,60,1439,1,1,0,420,5.16,-0.51,20.26,0.0125982,92,1.16136,-0.00818041,6.4,0,,,,,,,
2016-04-18,0,ok,1380,1380,1,60,1439,3,1,0,420,6.27,1.28,10.64,0.00849096,43.2,0.609917,-0.00181749,36,1,09:42,-6.64,stop,-1,6.27,2016-04-18,0
2016-04-19,1,ok,1380,1380,1,60,1439,1,1,0,420,7.74,0.2,11.52,0.00896528,54,0.660361,-0.000469227,47.6,0,,,,,,,
2016-04-20,2,ok,1380,1380,1,60,1439,1,1,0,420,8.96,-0.37,28.93,0.0100844,70.4,1.72871,0.00784243,90.4,0,,,,,,,
2016-04-21,3,ok,1380,1380,1,60,1439,1,1,0,420,8.82,-1.26,15.61,0.00915798,57.6,0.894812,0.00264967,73.2,1,08:38,9.26,stop,1,8.82,2016-04-21,0
2016-04-22,4,ok,1380,1380,1,60,1439,1,1,0,420,8.82,-1.04,27.78,0.0134527,94.8,1.65999,0.00264119,72.4,1,17:01,13.62,eod,-1,8.82,2016-04-22,0
2016-04-25,0,ok,1380,1380,1,60,1439,3,1,0,420,4.41,0.83,25.26,0.0105823,75.6,1.50941,-0.00640848,11.6,0,,,,,,,
2016-04-26,1,ok,1380,1380,1,60,1439,1,1,0,420,5.9,0.27,12.24,0.00774699,26.4,0.672158,-0.00268562,30.8,1,09:31,-6.23,stop,-1,5.9,2016-04-26,0
2016-04-27,2,ok,1380,1380,1,60,1439,1,1,0,420,4.42,0.48,13.58,0.00771868,26,0.745744,0.000798855,60.4,1,09:57,-4.45,stop,1,4.42,2016-04-27,0
2016-04-28,3,ok,1380,1380,1,60,1439,1,1,0,420,12.36,-0.07,13.25,0.0109598,80,0.791754,0.00290719,75.6,1,08:01,16.05,eod,1,12.36,2016-04-28,0
2016-04-29,4,ok,1380,1380,1,60,1439,1,1,0,420,15.89,-0.27,31.9,0.0103895,72.8,1.98075,0.0102428,96.8,1,16:10,8.75,eod,1,15.89,2016-04-29,0
2016-05-02,0,ok,1379,1379,1,60,1438,3,1,0,420,5.61,-1.66,31.78,0.0113699,84.4,1.94611,0.0155997,98.8,1,12:23,1.27,stop,1,5.61,2016-05-02,0
2016-05-03,1,ok,1380,1380,1,60,1439,1,1,0,420,7.54,0.11,16.04,0.00981026,66.8,0.982241,0.00906691,92,1,09:48,-7.57,stop,1,7.54,2016-05-03,0
2016-05-04,2,ok,1379,1379,1,60,1438,1,1,0,420,8.93,-1.16,19.53,0.0102304,70.4,1.18364,0.000741431,59.2,1,12:44,-9.27,stop,-1,8.93,2016-05-04,0
2016-05-05,3,ok,1380,1380,1,60,1439,1,1,0,420,5.91,0.07,17.99,0.0103986,72.4,1.0903,-0.00371916,24.4,1,10:55,-6.22,stop,-1,5.91,2016-05-05,0
2016-05-06,4,ok,1380,1380,1,60,1439,1,1,0,420,6.16,0.69,17.61,0.00975231,65.2,1.00773,-0.00262035,31.2,0,,,,,,,
2016-05-09,0,ok,1379,1379,1,60,1438,3,1,0,420,3.93,-2.55,21.1,0.0128031,92.4,1.22071,0.00276837,72.8,0,,,,,,,
2016-05-10,1,ok,1380,1380,1,60,1439,1,1,0,420,6.84,0.15,26.24,0.00945642,59.6,1.47416,-0.00770383,8.4,1,17:25,-7.25,stop,-1,6.84,2016-05-10,0
2016-05-11,2,ok,1380,1380,1,60,1439,1,1,0,420,6.7,1.02,12.65,0.00900241,52,0.710674,-0.00402557,23.2,0,,,,,,,
2016-05-12,3,ok,1380,1380,1,60,1439,1,1,0,420,7.33,0.42,14.38,0.00774638,25.6,0.807865,0.00292216,74.4,1,16:54,-7.36,stop,1,7.33,2016-05-12,0
2016-05-13,4,ok,1380,1380,1,60,1439,1,1,0,420,9.53,1.19,19.28,0.00942916,58.8,1.08315,-0.00168394,37.2,0,,,,,,,
2016-05-16,0,ok,1380,1380,1,60,1439,3,1,0,420,8.52,-1.03,13.49,0.0089232,48,0.757865,0.0013856,63.6,1,09:06,-8.55,stop,1,8.52,2016-05-16,0
2016-05-17,1,ok,1380,1380,1,60,1439,1,1,0,420,7.91,-0.33,17.73,0.00852237,40.8,0.996067,0.00291699,74.4,0,,,,,,,
2016-05-18,2,ok,1379,1379,1,60,1438,1,1,0,420,7.38,0.28,13.12,0.00913874,53.2,0.734602,0.000541515,56.4,0,,,,,,,
2016-05-19,3,ok,1380,1380,1,60,1439,1,1,0,420,6.24,-0.51,26.42,0.0102426,70.4,1.49519,-0.00557707,14.8,1,08:44,4,stop,-1,6.24,2016-05-19,0
2016-05-20,4,ok,1380,1380,1,60,1439,1,1,0,420,5.61,1.53,17.44,0.00948328,60.8,0.976484,-0.00795956,7.6,1,08:18,-5.96,stop,-1,5.61,2016-05-20,0
2016-05-23,0,ok,1380,1380,1,60,1439,3,1,0,420,7.23,-0.64,11.44,0.00687247,13.2,0.647425,-0.0032081,27.6,1,13:56,-1.31,eod,-1,7.23,2016-05-23,0
2016-05-24,1,ok,1380,1380,1,60,1439,1,1,0,420,7.73,1.17,12.89,0.00710631,14.8,0.735521,-0.00366993,24.4,1,08:46,15.88,eod,-1,7.73,2016-05-24,0
2016-05-25,2,ok,1380,1380,1,60,1439,1,1,0,420,6.86,1.08,26.18,0.00804233,32.8,1.49387,-0.00984382,2.8,1,09:26,-1.36,eod,-1,6.86,2016-05-25,0
2016-05-26,3,ok,1379,1379,1,60,1438,1,1,0,420,13.38,0.45,12.33,0.00740982,19.6,0.697793,-0.0077149,8.4,1,19:19,0.65,eod,-1,13.38,2016-05-26,0
2016-05-27,4,ok,1380,1380,1,60,1439,1,1,0,420,11.5,0.4,15.92,0.00815877,36.8,0.900962,-0.00435508,22.8,1,18:08,-2.41,eod,-1,11.5,2016-05-27,0
2016-05-30,0,short,1141,1141,1,60,1200,3,1,0,420,13.53,0.17,16.85,0.00928124,57.6,0.961484,-0.00761396,9.2,0,,,,,,,
2016-05-31,1,ok,1380,1380,1,60,1439,1,0,0,420,9.05,1.57,13.63,0.00744898,20,0.794984,-0.00609467,13.2,0,,,,,,,
2016-06-01,2,ok,1380,1380,1,60,1439,1,1,0,420,7.05,1.2,12.88,0.00770904,24.4,0.751239,0.00117554,63.2,1,15:19,-7.08,stop,1,7.05,2016-06-01,0
2016-06-02,3,ok,1380,1380,1,60,1439,1,1,0,420,4.63,1.04,14.45,0.00785086,30,0.842811,-0.000104521,51.2,0,,,,,,,
2016-06-03,4,ok,1380,1380,1,60,1439,1,1,0,420,6.61,1.09,8.07,0.00690538,14.4,0.492524,-0.000883038,45.2,0,,,,,,,
2016-06-06,0,ok,1380,1380,1,60,1439,3,1,0,420,7.81,-0.97,37.78,0.0130405,93.2,2.48798,0.0112694,98,0,,,,,,,
2016-06-07,1,ok,1380,1380,1,60,1439,1,1,0,420,3.72,0.29,8.71,0.00784769,30,0.573592,0.00909222,92.8,0,,,,,,,
2016-06-08,2,ok,1380,1380,1,60,1439,1,1,0,420,6.17,1.2,11.75,0.00628194,5.2,0.815123,0.00342812,76.4,1,08:48,12.01,eod,1,6.17,2016-06-08,0
2016-06-09,3,ok,1380,1380,1,60,1439,1,1,0,420,5.77,0.95,21.35,0.00671793,11.2,1.53211,0.00912097,93.2,1,17:25,2.14,eod,1,5.77,2016-06-09,0
2016-06-10,4,ok,1380,1380,1,60,1439,1,1,0,420,4.12,0.3,14.87,0.00720315,16.8,1.03156,0.00682536,88.8,1,10:26,-4.15,stop,1,4.12,2016-06-10,0
2016-06-13,0,ok,1380,1380,1,60,1439,3,1,0,420,5.96,2.61,13.58,0.00767616,25.2,0.92633,0.00609254,84.8,1,08:48,1.92,stop,1,5.96,2016-06-13,0
2016-06-14,1,ok,1380,1380,1,60,1439,1,1,0,420,4.22,0.63,14.79,0.00936249,58,1.0553,0.00710057,88.8,1,15:00,1.18,stop,1,4.22,2016-06-14,0
2016-06-15,2,ok,1380,1380,1,60,1439,1,1,0,420,3.82,-1.13,13.54,0.0075853,23.2,0.926129,0.00326968,74,1,09:02,-3.85,stop,1,3.82,2016-06-15,0
2016-06-16,3,ok,1379,1379,1,60,1438,1,1,0,420,11.88,1.32,18.32,0.0110487,81.6,1.30717,0.00448688,79.6,1,08:08,-11.91,stop,1,11.88,2016-06-16,0
